word,x,y
performing,-2.3078175,-1.3381094
perfume,-1.6271101,2.8171325
perfumed,1.0285325,3.7263951
perhaps,0.62307996,-0.35407043
peril,-3.390122,-1.521745
period,-2.115108,-4.113798
periods,-1.338985,-2.538667
perkins,1.5089809,-0.7938216
permanent,-0.11489232,-1.2797376
permanently,2.937975,-0.1540969
permission,3.978547,0.43819842
permit,2.1688633,-2.0770152
permitted,0.78517836,2.7539968
perplexed,-0.25263166,0.49215788
persisted,1.5011802,-2.8914456
person,0.8313585,-0.7273781
personal,1.6737288,-0.64811254
personally,0.5816386,-1.3599015
persuade,0.26331368,-0.9465995
persuaded,0.3527549,-1.553044
persuading,-0.33181658,-1.3144524
perusing,-2.0848775,1.4148824
pet,0.48916245,-0.65447426
peter,1.9257722,-0.0051363646
petrificus,-2.2463756,0.54048806
petrified,-3.5845325,-1.9660242
pets,4.0017467,-0.35782355
pettigrew,0.3189462,0.47603127
petty,1.6028651,-3.115097
petunia,-0.70274985,-0.08677273
peverell,1.2721168,-0.74905795
peverells,3.1472445,-1.0091667
pewter,-1.6233369,2.958813
phase,1.959855,-0.71244085
pheasant,-0.4089384,3.9909487
phineas,1.979023,1.869545
phlegm,0.02384588,-2.1291304
phoenix,1.7964603,0.75036794
photo,-3.8077095,1.5767199
photocopying,-2.3469021,-4.1621804
photograph,-0.056261417,2.6090243
photographer,-0.6187983,1.9183174
photographs,1.0308236,-1.0991163
photos,2.4547918,0.6833737
phrase,1.754069,-0.9282547
physical,-3.0351863,-0.6818271
pick,-0.6187173,-0.3598727
picked,0.29842487,0.63538057
picking,-1.9959507,-3.700433
pickled,-0.52195805,3.048778
picture,-0.041414056,1.5016806
pictured,1.8568052,1.5074904
pictures,2.7992234,2.8913271
picturing,-3.4596674,2.4990857
pie,-1.1808941,-0.97815603
piece,-0.10587338,2.121472
pieces,-0.69666564,0.3189773
pierced,-0.8788097,2.5959458
piercing,2.1936123,1.581844
piers,-0.873228,-1.088162
pies,0.8998302,-3.4830189
pig,0.78289473,-1.0872494
piggy,0.86004317,2.7809885
pigwidgeon,-1.9752548,1.3612448
pile,-1.4537818,2.257795
piled,-2.8566642,2.7084365
piles,-0.09584445,2.966155
piling,2.3669682,-4.0118356
pillar,-2.402238,1.8223405
pillars,-3.3608336,1.5931908
pillow,-0.94647384,1.5563523
pillowcase,-1.3758993,2.7568953
pillows,-3.6920936,-1.6075008
pimples,-0.644183,3.277058
pimply,1.2329785,-0.644758
pin,-2.303261,1.9364071
pince,0.5587664,2.7264194
pincers,-4.167152,-0.038865905
pinch,-0.53711885,2.9371772
pinching,-2.8330445,-2.4056132
pine,0.5231992,-4.070891
pineapple,4.0462956,0.13144365
pink,-0.8653051,2.7541368
pinned,-1.1183126,0.74623585
pinning,-0.24335359,2.9835823
pinstriped,-0.5008027,2.8206627
pipe,-1.5852388,1.6140617
piped,1.3729773,-1.3154173
pipes,1.9638426,3.429568
pit,-2.7650414,1.9642444
pitch,-2.581097,-0.7307239
pitchblack,-1.3330985,1.8934745
pitched,-4.170043,-1.486399
pitiful,0.5619812,0.28647825
pity,0.62782633,4.546539
pius,1.2692889,2.6600723
pixies,0.33364686,-4.0226345
place,0.33210275,-0.34305608
placed,-0.6871687,1.6353556
places,0.52761316,-0.37966096
placidly,0.99383533,2.5008643
placing,-0.41946536,-1.888883
plain,0.09984057,1.5305796
plainer,-0.33699837,-1.2167585
plainly,0.7440509,-0.35765755
plait,-0.01829634,2.2805154
plan,1.5777245,-0.26732585
planets,1.3272076,-2.6044953
planned,-4.0857086,1.1214066
planning,0.1263056,-1.502784
plans,0.25591356,-0.20200858
plant,-2.7827299,-3.275085
planted,1.591312,-1.2416401
plants,0.7723312,1.3039386
plaque,-2.5062575,-3.244778
plastered,2.8276792,-0.43630952
plastic,2.2960572,0.8576561
plate,-0.81484324,4.318455
plates,0.841554,2.6289682
platform,-2.484159,1.2392884
platforms,-2.5989604,0.43173227
play,-0.45616248,-1.4081379
played,-0.94341445,-1.3478272
player,-1.6098552,-1.207999
players,-2.2931123,-0.91941357
playground,-3.2356534,0.8685824
playing,-1.1299559,-1.2151874
plea,1.0601993,-2.6021075
pleading,2.4025311,3.9408362
pleasant,1.4749817,-3.500236
pleasantly,0.6973189,-0.01560382
please,0.27949688,-0.29722473
pleased,0.07094401,-0.32629672
pleasure,0.41690427,0.1186735
plenty,0.3692835,-0.619731
plimpies,-2.074741,-2.064775
plinth,-1.5129918,1.4630398
plot,3.1524947,-0.6039866
plotting,0.974119,-1.9222711
plowed,-1.5725031,-0.3345801
plucked,-2.6545606,-0.51318103
plugs,0.3952662,-1.3363444
plum,-0.60716665,2.9189281
plummeted,1.4267114,2.8106596
plump,1.7307124,4.062454
plunged,0.40032312,2.7802484
plunging,0.62613535,1.9973174
plus,-0.52364427,3.6967103
pocket,-0.44429016,1.7502265
pocketed,-0.6956791,-3.5260284
pocketing,-4.2407265,1.5387995
pockets,-3.057116,1.3296145
pockmarked,-1.9833622,-2.7583158
pod,-1.2321435,-0.031221274
podium,3.8847282,1.2067789
podmore,-1.6254762,-4.1838675
pods,0.05093776,1.7116275
point,0.26621136,0.20306149
pointed,-0.51492816,1.67176
pointedly,-0.090128265,3.098594
pointing,-0.64332753,1.191406
pointless,0.4120186,-1.7175556
points,-1.3578702,-1.063023
poised,1.6138836,2.9192572
poison,0.27922678,-0.46155536
poisoned,1.3345325,-3.8502002
poisoning,0.3198681,-2.1449838
poisonous,1.1868623,2.4393902
poisons,0.44000128,-2.0699592
poke,1.8265224,0.56264144
poked,-0.63139814,1.1464243
poker,0.32817584,2.097106
poking,-0.27768683,1.8317693
poles,-3.446808,-2.0360448
police,1.1429948,-1.824801
policy,1.5410708,1.6481636
polish,-3.6027548,-1.3473173
polished,-1.8383477,1.2660046
polishing,-1.8249904,-0.033590913
polite,0.17309156,-2.3622184
politely,0.362688,0.9698005
poltergeist,-1.0433706,-0.10819453
polyjuice,0.2918726,0.02670659
pomfrey,2.1289263,1.2246487
pompous,4.362072,-2.1452515
pompously,0.675079,1.1138644
pony,-1.9441203,4.063513
ponytail,0.33967987,1.7626171
pool,-1.1159605,1.6362208
poor,0.4941264,-0.6767716
poorly,0.04060548,-1.1081688
pop,-1.3970343,0.28767803
popped,0.4738228,1.5406435
popping,-0.24886772,1.4369173
pops,-0.71679157,0.45003712
popular,0.22341469,-1.6761223
population,1.9860909,-1.9173678
poring,-1.7683231,-2.8617551
porridge,0.7399936,2.9606507
portion,3.407156,3.0699935
portkey,0.6148142,1.2720404
portkeys,2.774466,-1.1916784
portly,2.3007953,-2.2065237
portrait,-1.213911,0.81251526
portraits,-1.7760824,0.24645655
position,-1.8785452,-0.18306875
positioned,-4.335798,1.1366464
positions,1.2785485,0.36192974
positive,0.61434734,-0.6949453
positively,0.28197768,-0.029218085
possess,2.1875033,-0.96131223
possessed,-0.5722146,3.94487
possessing,2.2318773,-1.764236
possession,-1.6062502,-0.88129795
possessions,-1.0455407,1.5744678
possessor,3.1519785,0.24334446
possibilities,-3.4480734,2.214201
possibility,1.505486,-0.29340136
possible,1.2437464,-0.6232203
possibly,0.09035184,-0.7656717
post,0.4531496,-0.68897873
poster,-1.7118196,-0.5919954
posters,1.4147753,1.1775877
postpone,0.012016413,-1.1910017
pot,0.45881817,2.7429867
potato,2.9464476,2.6266775
potatoes,1.9124509,4.519362
potion,0.31193587,0.07473687
potionmaking,-1.7258992,-2.5709622
potions,0.17964298,-1.5543336
pots,0.57625425,2.4540937
potter,0.48696727,-0.3953722
pottermore,-2.2469285,-4.163742
potters,1.0125214,-0.46065494
potterwatch,1.8827021,-1.4882199
potty,0.6171767,-1.4450711
pouch,-1.3620094,2.4100802
pouchy,0.21166573,2.5086055
poufs,-1.5456307,1.1338644
pound,1.6684667,2.118995
pounded,-1.4561523,2.9179392
pounding,1.515209,4.02844
pour,-3.8473022,2.2225869
poured,0.82205105,3.330675
pouring,-4.6808662,1.2062814
powder,-0.844733,1.4400033
powdered,-1.4362146,-3.3968992
power,2.3583014,-1.7239496
powerful,0.9156145,0.083076544
powerfully,-2.6263008,1.8504541
powerless,1.2364566,-1.6401688
powers,3.0017562,-0.48946968
pox,-3.8112977,-0.6639297
practical,0.052701667,-2.1455104
practice,-0.460428,-2.1894739
practiced,-1.6868833,-2.430757
practices,-0.62986726,-2.4707391
practicing,-0.43121627,-0.42601135
praise,1.1040958,1.3208373
prat,-0.2414867,0.41539574
praying,-2.412179,3.4865232
precariously,-3.8273523,2.436898
precaution,1.3013514,0.8531963
precautions,2.1091602,-1.2198749
precious,0.95155704,1.2017708
precise,3.9632227,1.0165557
precisely,0.62364286,-0.32662353
predicted,2.1900535,-0.21405199
predicting,1.1041489,0.52082783
prediction,-3.7881112,-1.8223994
predictions,-3.0607567,-0.2627555
prefect,-2.2559922,-1.6049645
prefects,-1.7663754,-0.9366428
prefer,4.112825,-0.99255615
preferred,0.9191783,-0.51697546
prefers,3.1882226,-3.3924146
premises,1.0351061,-2.0149014
preoccupied,-3.2754364,-3.138376
preparations,-1.0584469,-0.7055729
prepare,0.76055306,-3.6956468
prepared,2.3123684,-1.0017055
preparing,-0.56151026,1.4743792
presence,0.88976824,-0.5771006
present,0.3278514,-0.047676735
presented,1.8694935,-1.6969508
presents,1.9222604,4.410535
president,-2.8208754,-3.5338511
press,1.3539635,4.3930335
pressed,-0.079085454,1.788532
pressing,0.6151723,1.1396056
pressure,0.09772513,-1.7750466
presumably,-2.1627648,-0.27877745
pretend,1.2164729,-0.0019828049
pretended,1.1219776,2.9176269
pretending,-2.273889,-1.8324997
pretense,3.3276625,1.6962413
pretext,-1.8742589,1.6168878
pretty,-0.11537976,-1.8418974
prevent,0.3604263,-0.4233111
prevented,2.0538332,-2.8674629
preventing,1.1010301,0.22715093
previous,0.56357324,-3.5007997
previously,-1.4964497,-1.2194142
prewett,2.9531436,0.15821213
prey,2.0590858,-1.9307837
price,-0.08488258,-0.9347285
prickle,1.7630343,3.4689457
prickled,1.1302549,0.9066541
prickling,0.78353775,0.8553451
prickly,0.63717073,3.64663
pride,-0.40892726,-1.8925122
prime,1.4982231,-0.888852
prince,1.2762328,-3.5309105
principles,1.0931518,-2.2991686
print,1.9962244,-1.0885383
printed,0.4186511,2.2610362
printing,1.3885986,4.464769
priority,0.7427101,-2.8430707
prise,2.6018102,1.2616299
prison,-3.2794316,-0.07902685
prisoner,-1.7165436,-2.8567073
prisoners,-2.308928,0.49979773
private,2.1632154,-1.6271589
privately,-0.20969522,-1.7613453
privet,3.7503598,-1.753982
prize,-2.5743484,-2.335101
prized,3.3913805,-1.4598854
probably,0.1538054,-1.3124202
probation,0.12386411,-3.1447098
problem,0.5059198,-0.043940127
problems,-0.3527216,-2.4521914
procedure,-0.8079845,-1.755784
proceed,0.24968481,1.6053514
proceeded,-1.4428679,0.40920618
proceedings,1.9733846,1.8887985
process,2.4532692,2.6124706
procession,-2.5161238,0.6392396
prod,3.418832,-0.65813273
prodded,1.5671366,1.8308429
prodding,-0.47772706,0.56766206
produce,0.4279015,-3.9673517
produced,3.7216465,2.12129
producing,-1.2722429,1.6712525
products,0.054507997,4.4681044
professor,0.032586973,-0.04912748
professors,-0.0062492765,0.39116952
profile,0.27181843,0.43915197
program,-2.331409,-1.3377376
progress,-1.2075313,-0.4340941
progressed,-2.8957696,-2.5643778
project,-0.0125076715,-1.7992821
prominent,-0.45794177,2.979705
promise,-0.50257754,-3.712116
promised,0.5321871,-0.694364
prompted,0.29585403,-0.348253
promptly,-0.074889325,-0.39806336
prone,1.2537805,-3.6437883
prongs,-0.87032795,-2.5892692
pronounced,1.4650252,0.39925414
proof,1.1954929,-0.75875103
propelled,0.6670853,2.6867793
proper,0.72088015,-0.75535095
properly,-0.49772444,-1.9167808
properties,0.4274658,3.5351598
property,1.9494718,-1.673109
prophecy,1.153658,-0.5912222
prophet,1.874718,-2.1284811
prophets,1.1658463,3.7848983
propped,-2.061992,1.1192117
prospect,0.3244761,-1.1932617
protect,0.9048183,-0.3941456
protected,1.0508043,-1.4368626
protecting,1.9500731,-0.57187384
protection,1.8244145,-1.3287519
protective,1.5512208,-2.9583817
protego,0.39002386,-4.034815
protest,3.0232863,3.3890657
protested,0.357227,0.81567097
protests,-2.760378,3.2722719
protruding,0.12275518,4.4739423
protuberant,0.5241687,3.0108664
proud,1.2254461,0.08308138
proudly,-1.7235913,-3.1058493
prove,0.70978093,-0.60212046
proved,2.9820433,0.23227099
proven,1.5418899,-1.786955
proves,1.6897573,-3.9141724
provide,2.8795197,-2.7636003
provided,-2.671499,-2.7784617
providing,0.6164073,-2.3740282
proving,-1.6287045,-1.5677145
provoke,-2.043736,-2.3744874
provoked,-1.1348574,1.1681561
prowled,-4.201939,0.81282645
prowling,3.037462,-1.2130039
prudent,3.952266,0.25166094
pruning,-0.6321802,-3.0413156
pub,-0.9005148,0.54658514
public,0.52037275,-0.7290605
publication,4.3121157,-2.1533062
publicity,2.1980708,-2.177027
published,-2.237075,-4.211548
publisher,4.7054396,-1.8304508
publishing,1.1474326,0.2945329
pucey,-1.9974517,-0.534568
puddifoot,-3.1493661,0.52631676
pudding,-0.6130357,-0.47696444
puddings,-0.9010637,-4.1385045
puff,-1.0469598,3.5891278
puffed,-2.2003274,-2.9188492
puffing,3.0184093,2.77397
puffs,-1.3994882,3.0730824
puffy,0.28669515,1.8636875
puking,-1.0190483,-2.6749582
pull,-0.78069973,0.67639995
pulled,-0.7143652,1.5342672
pulling,-0.83932996,1.488634
pulse,1.0150158,1.0235897
pulsing,1.244073,1.0530089
pumping,2.0409646,2.7752602
pumpkin,-0.41978842,0.102842934
pumpkins,-3.5731738,-2.5094025
punch,0.58163404,1.112258
punched,0.035123598,0.06772456
punching,-0.9375128,0.7551372
punctuated,0.66118425,-2.299349
puncture,1.8851604,1.5933496
punctured,-0.07576168,3.972955
punish,0.8371031,-1.2544007
punished,-0.14851972,-2.4342554
punishment,1.0175223,0.68979764
punishments,1.1208602,-0.53328574
pupil,1.0024968,-1.3158236
pupils,2.9907017,1.0358533
puppet,1.9504716,-1.6761924
pure,0.7393431,-1.9200845
pureblood,0.4767181,-2.9611232
purebloods,1.0846782,-2.6111703
purge,-0.4370474,-1.5819007
purple,-0.6080995,2.9319854
purpose,0.62621546,-0.8489303
purposefully,-1.9480139,0.47556573
purring,-1.7357442,1.0917634
purse,-0.7198574,2.2071025
pursed,-1.1349016,-3.2692132
pursue,-1.6559145,-1.1407251
pursued,-2.1961954,-1.7464643
pursuing,2.0838122,-2.4530652
pursuit,2.745791,-1.4450164
pus,2.7212865,-2.8335333
push,-0.23967463,1.0527055
pushed,-1.064212,1.2756321
pushing,-0.9390957,0.71874887
puts,-0.1448414,-2.3260932
putting,-0.4979803,-0.06432392
puzzled,1.3773801,0.97828346
pygmy,-2.306685,1.2291391
quaffle,-2.785054,-0.838724
quaking,-2.422936,3.7832358
qualified,0.7614118,-2.0069027
qualities,1.6655482,-3.1817982
quality,3.5529726,-1.3419636
quantities,3.3897932,-0.3627289
quantity,-0.21298537,2.9480257
quarry,0.9596246,2.926214
quarter,-0.88433105,-0.31249547
quarters,2.5627923,-1.2113076
quavering,-1.0820514,0.054920577
queen,-0.8325947,1.2817785
quest,-2.2467291,-1.4597129
question,1.6747017,-0.485885
questioned,2.1960487,0.22133294
questioning,1.7686764,0.30464512
questions,0.2881921,-0.8966232
queue,0.17581071,-1.4893979
quibbler,0.99735236,0.7374864
quick,0.008916451,-0.10413313
quicker,0.19632211,-1.8529705
quickly,-0.1250614,0.110432245
quickquotes,0.27267244,2.394872
quidditch,-1.1220475,-1.2903714
quiet,0.10109407,-0.62249136
quieter,-0.16649808,-2.1291952
quietly,0.14061017,-0.02964942
quill,-0.14156295,1.9709826
quills,-0.4723331,0.16863336
quirrell,0.320986,0.13552031
quite,0.35375255,0.09524608
quiver,-1.975608,3.9314961
quivered,-0.7702985,3.2876718
quivering,0.31586143,1.6922958
quoting,2.3577154,-0.66597617
rab,1.7799402,-0.07791999
rabbit,-0.2321001,3.3775032
race,-1.5672044,-2.9287405
raced,-2.1283853,0.41342244
racing,-0.2960416,0.6024675
rack,-0.64793074,1.7773882
racket,-0.6003069,-0.4797947
radio,-1.9794724,-1.2474729
radishes,0.29270726,1.7176744
rafters,1.9659153,0.9033333
rag,1.1671385,1.583137
rage,0.65588063,1.3960701
raged,-0.49352068,4.2589045
ragged,0.42807186,2.099412
raging,1.3795545,-0.5238679
rags,-1.3488319,2.366549
raided,0.6985023,-1.5914626
railings,-0.8751282,0.7343016
rain,-1.339924,-0.4100422
rained,-1.2024838,2.4002633
raining,2.4584608,-3.74986
rainwashed,-3.2653952,1.2044665
raise,0.573273,0.60955614
raised,-0.07321152,1.1389595
raising,1.3785536,2.058823
raked,0.37429237,2.1606324
rammed,-0.81230223,2.352742
ramparts,-1.7114469,1.979167
ran,-1.0211822,0.7967627
random,-0.07537126,1.24552
rang,-1.8588777,-0.2529269
range,-2.458936,-1.72173
ranks,2.5782726,-0.21721575
rapidly,-0.46415493,1.964447
rapped,-1.116436,0.0643332
rapping,-0.9709335,3.6828246
rapt,0.24772379,0.56490153
rare,0.6887932,-0.9573717
rarely,0.83945906,-3.0857005
raspberry,1.6303113,0.689382
rasped,-3.3928616,-2.5417316
rasping,0.43021277,1.8172508
rat,-0.5475429,0.08763796
rate,1.2648813,1.2154806
rather,0.42152676,0.2931385
rats,-0.44884813,0.49863583
rattle,-2.5534108,3.6077726
rattled,0.72254527,2.2128813
rattling,-1.5543377,0.6678173
raucous,-3.5634017,0.5494393
ravenclaw,-1.7416372,-0.9079507
ravenclaws,-1.5327594,0.692647
raving,-0.91916513,-0.78775215
raw,-3.374292,1.03817
ray,-3.9012017,-1.5896678
rays,-1.9614118,4.107354
razorsharp,-0.2994254,2.2322547
reach,0.30286226,0.8796699
reached,-1.1206099,0.97047627
reaching,-0.8730004,1.3620652
react,1.5155765,-0.47092864
reacted,0.9578816,0.36440802
reaction,1.1261848,0.12621357
reactions,0.9255483,3.7243345
read,0.2592661,0.17432675
readers,2.0846462,-2.5374143
reading,0.25510883,0.25308174
ready,-0.043129332,0.2409859
real,0.7173787,-0.70893013
realistic,1.4276621,-2.0239542
reality,-1.7378979,1.9685829
realization,-3.6849442,0.892572
realize,0.42325476,-0.32876724
realized,0.359521,0.5769729
realizes,3.8838062,1.0009155
realizing,1.7270308,3.846282
really,0.22529301,-0.5988916
reappear,1.0973881,-1.9235351
reappearance,1.3318121,-4.048408
reappeared,2.3110628,1.8282193
reappearing,1.6848319,2.5807588
rear,-3.6616936,-1.6554885
reared,0.2464664,2.972436
rearing,-1.0434484,3.3287663
rearranged,2.1356363,2.6863096
reason,0.44535887,-0.39480093
reasonable,2.6410406,1.3282051
reasonably,0.39027694,-2.8625267
reasoned,2.7649336,-1.5474888
reasons,1.1390858,-0.8852854
reassure,1.1915191,-0.21468759
reassured,-1.3718675,-3.2782829
reassuring,-3.2545862,-3.1837318
reassuringly,-3.073566,-2.2488348
rebellion,-2.470226,0.16549109
rebounded,1.9893801,0.20053497
recall,1.6113337,0.009742095
recalled,-3.6254873,0.857992
recapture,2.7993293,-1.624907
receive,1.7336265,-0.5690073
received,2.5437968,-0.27276334
receiver,0.78389263,4.753116
receiving,-0.58007044,-2.030867
recent,1.989639,-0.5719332
recently,-1.2544837,2.3551373
reception,0.7167393,1.1922446
recited,0.3205883,-1.0187435
reckless,3.0278792,2.0316658
reckon,-0.056734566,-1.0733075
reckons,-1.9640486,-2.335049
recognition,-0.87150705,-1.0030421
recognizable,1.4530882,1.4741166
recognize,-2.8033237,-2.5497448
recognized,1.3013852,0.5373848
recognizing,3.4939833,0.15772581
recoiled,-2.9294858,-0.2995657
recollections,-0.72761637,-1.8340304
record,0.5982588,-1.6056908
recording,0.9299914,-0.45391217
records,0.9303242,-1.3392856
recounted,0.99505067,-1.2259351
recover,-1.4491729,-1.1769673
recovered,0.07791903,1.2319524
recovering,-1.889643,-1.5442665
recovery,3.3100142,-1.655701
recruiting,1.6343802,-2.412841
rectangular,-2.5240507,2.4672863
red,-0.54464567,2.4747443
reddening,-4.4363256,0.4522034
redder,3.086321,1.1827134
reddish,-1.7626181,1.8342108
redhaired,-0.8971015,0.6255779
redheaded,-1.6089418,-1.468371
reduced,1.2587643,2.760759
reductor,0.89503175,-1.388482
reedy,-1.8571905,0.48827887
reeled,-1.9416697,-1.3019336
refer,1.4711968,-0.9221992
referee,-1.4883218,-1.987583
reference,1.1828115,-0.42277494
referring,2.7367897,-0.57443184
refilled,1.7733293,2.7961893
refilling,0.2734217,-1.7464259
reflected,-0.3493533,1.3908203
reflecting,-0.91077936,3.5429535
reflection,0.17710958,2.1649964
reflections,3.9685655,-1.735501
reform,-1.1019721,-3.1318161
reformed,-2.547701,3.4472277
refuge,3.7374547,-1.2286987
refusal,2.524131,0.011938874
refuse,0.40591386,-2.5360038
refused,0.7551891,-2.4673798
refuses,2.010062,-0.745638
refusing,1.6159574,-1.0488902
reg,3.6782365,0.94754803
regain,2.7650888,0.5253932
regained,3.735539,-0.16953763
regard,2.4811795,-1.1434209
regarding,3.3328788,-1.0890257
regime,1.2172977,-2.6662846
register,-0.2974746,-1.7654986
registered,0.8953482,0.2981677
registration,-0.090445966,2.0804973
regret,2.2854664,0.4979907
regretted,-0.71786064,-1.5883254
regretting,0.76487666,-1.6707697
regular,-0.7068191,-0.3902489
regularly,0.60555816,-2.2329164
regulation,3.5225892,-2.184702
regulus,-0.78683245,-4.357465
regurgitating,3.6490836,1.6479588
rein,1.0411685,-1.5015986
reindeer,-2.2092865,1.1144061
reinstated,0.88177127,-1.1882663
rejoin,0.21943426,-2.6092436
rejoined,-4.367134,0.25563723
relashio,-2.571445,2.1021125
related,1.7580335,-0.9672601
relationship,2.2277231,2.7091053
relative,3.635599,1.8071636
relatives,0.8433935,-3.1728523
relax,0.35608584,-3.9782188
relaxed,2.0211785,0.47571963
relaxing,-0.4871114,-2.6251318
release,0.7675391,1.6041578
released,1.0879334,-0.016610378
releasing,-2.4719763,1.354418
relentless,0.5061775,-3.4014523
relentlessly,3.487932,0.28531337
reliable,2.063386,-1.4009662
relief,2.0922964,1.2311018
relieved,2.3425226,1.912693
relinquished,0.34293088,2.1193311
relish,-2.3033094,-0.708657
relive,-1.0115093,-0.9506449
reliving,-0.7448194,-1.8224134
reluctant,0.26009953,-1.3603258
reluctantly,-1.5614994,-3.0536315
rely,1.4218539,-2.2547643
remain,2.2420022,-0.87329227
